,product_key,product_name,brand,color,unit_cost_usd,unit_price_usd,subcategory_key,subcategory,category_key,category,margin
205,206,Litware Home Theater System 5.1 Channel M515 Black,Litware,Black,261.66,569.0,203,Home Theater System,2,TV and Video,307.34
206,207,Litware Home Theater System 5.1 Channel M516 Black,Litware,Black,266.26,579.0,203,Home Theater System,2,TV and Video,312.74
207,208,Litware Home Theater System 4.1 Channel M410 Silver,Litware,Silver,275.46,599.0,203,Home Theater System,2,TV and Video,323.54
208,209,Litware Home Theater System 5.1 Channel M511 Silver,Litware,Silver,321.44,699.0,203,Home Theater System,2,TV and Video,377.56
209,210,Litware Home Theater System 2.1 Channel E210 Silver,Litware,Silver,152.44,299.0,203,Home Theater System,2,TV and Video,146.56
210,211,Litware Home Theater System 5.1 Channel M510 Silver,Litware,Silver,293.85,639.0,203,Home Theater System,2,TV and Video,345.15
211,212,Litware Home Theater System 2.1 Channel E211 Silver,Litware,Silver,137.6,269.9,203,Home Theater System,2,TV and Video,132.29999999999998
212,213,Litware Home Theater System 2.1 Channel E212 Silver,Litware,Silver,152.9,299.9,203,Home Theater System,2,TV and Video,146.99999999999997
213,214,Litware Home Theater System 4.1 Channel M411 Silver,Litware,Silver,275.46,599.0,203,Home Theater System,2,TV and Video,323.54
214,215,Litware Home Theater System 4.1 Channel M412 Silver,Litware,Silver,261.66,569.0,203,Home Theater System,2,TV and Video,307.34
215,216,Litware Home Theater System 4.1 Channel M413 Silver,Litware,Silver,252.47,549.0,203,Home Theater System,2,TV and Video,296.53
216,217,Litware Home Theater System 5.1 Channel M512 Silver,Litware,Silver,321.44,699.0,203,Home Theater System,2,TV and Video,377.56
217,218,Litware Home Theater System 5.1 Channel M513 Silver,Litware,Silver,316.85,689.0,203,Home Theater System,2,TV and Video,372.15
218,219,Litware Home Theater System 7.1 Channel M710 Silver,Litware,Silver,264.72,799.0,203,Home Theater System,2,TV and Video,534.28
219,220,Litware Home Theater System 7.1 Channel X711 Silver,Litware,Silver,367.43,1109.0,203,Home Theater System,2,TV and Video,741.5699999999999
220,221,Litware Home Theater System 5.1 Channel M514 Silver,Litware,Silver,275.46,599.0,203,Home Theater System,2,TV and Video,323.54
221,222,Litware Home Theater System 5.1 Channel M515 Silver,Litware,Silver,261.66,569.0,203,Home Theater System,2,TV and Video,307.34
222,223,Litware Home Theater System 5.1 Channel M516 Silver,Litware,Silver,266.26,579.0,203,Home Theater System,2,TV and Video,312.74
223,224,Litware Home Theater System 4.1 Channel M410 Brown,Litware,Brown,275.46,599.0,203,Home Theater System,2,TV and Video,323.54
224,225,Litware Home Theater System 5.1 Channel M511 Brown,Litware,Brown,321.44,699.0,203,Home Theater System,2,TV and Video,377.56
225,226,Litware Home Theater System 2.1 Channel E210 Brown,Litware,Brown,152.44,299.0,203,Home Theater System,2,TV and Video,146.56
226,227,Litware Home Theater System 5.1 Channel M510 Brown,Litware,Brown,293.85,639.0,203,Home Theater System,2,TV and Video,345.15
227,228,Litware Home Theater System 2.1 Channel E211 Brown,Litware,Brown,137.6,269.9,203,Home Theater System,2,TV and Video,132.29999999999998
228,229,Litware Home Theater System 2.1 Channel E212 Brown,Litware,Brown,152.9,299.9,203,Home Theater System,2,TV and Video,146.99999999999997
229,230,Litware Home Theater System 4.1 Channel M411 Brown,Litware,Brown,275.46,599.0,203,Home Theater System,2,TV and Video,323.54
230,231,Litware Home Theater System 4.1 Channel M412 Brown,Litware,Brown,261.66,569.0,203,Home Theater System,2,TV and Video,307.34
231,232,Litware Home Theater System 4.1 Channel M413 Brown,Litware,Brown,252.47,549.0,203,Home Theater System,2,TV and Video,296.53
232,233,Litware Home Theater System 5.1 Channel M512 Brown,Litware,Brown,321.44,699.0,203,Home Theater System,2,TV and Video,377.56
233,234,Litware Home Theater System 5.1 Channel M513 Brown,Litware,Brown,316.85,689.0,203,Home Theater System,2,TV and Video,372.15
234,235,Litware Home Theater System 7.1 Channel M710 Brown,Litware,Brown,264.72,799.0,203,Home Theater System,2,TV and Video,534.28
235,236,Litware Home Theater System 7.1 Channel X711 Brown,Litware,Brown,367.43,1109.0,203,Home Theater System,2,TV and Video,741.5699999999999
236,237,Litware Home Theater System 5.1 Channel M514 Brown,Litware,Brown,275.46,599.0,203,Home Theater System,2,TV and Video,323.54
237,238,Litware Home Theater System 5.1 Channel M515 Brown,Litware,Brown,261.66,569.0,203,Home Theater System,2,TV and Video,307.34
238,239,Litware Home Theater System 5.1 Channel M516 Brown,Litware,Brown,266.26,579.0,203,Home Theater System,2,TV and Video,312.74
239,240,Contoso Home Theater System 2.1 Channel E1200 Black,Contoso,Black,152.44,299.0,203,Home Theater System,2,TV and Video,146.56
240,241,Contoso Home Theater System 2.1 Channel M1210 Black,Contoso,Black,167.73,329.0,203,Home Theater System,2,TV and Video,161.27
241,242,Contoso Home Theater System 7.1 Channel M1700 Black,Contoso,Black,294.54,889.0,203,Home Theater System,2,TV and Video,594.46
242,243,Contoso Home Theater System 4.1 Channel M1400 Black,Contoso,Black,208.52,409.0,203,Home Theater System,2,TV and Video,200.48
243,244,Contoso Home Theater System 5.1 Channel M1500 Black,Contoso,Black,197.28,429.0,203,Home Theater System,2,TV and Video,231.72
244,245,Contoso Home Theater System 5.1 Channel M1510 Black,Contoso,Black,224.87,489.0,203,Home Theater System,2,TV and Video,264.13
245,246,Contoso Home Theater System 4.1 Channel M1410 Black,Contoso,Black,167.73,329.0,203,Home Theater System,2,TV and Video,161.27
246,247,Contoso Home Theater System 5.1 Channel M1520 Black,Contoso,Black,155.89,339.0,203,Home Theater System,2,TV and Video,183.11
247,248,Contoso Home Theater System 5.1 Channel M1530 Black,Contoso,Black,183.49,399.0,203,Home Theater System,2,TV and Video,215.51
248,249,Contoso Home Theater System 2.1 Channel E1220 Black,Contoso,Black,101.46,199.0,203,Home Theater System,2,TV and Video,97.54
249,250,Contoso Home Theater System 5.1 Channel M1540 Black,Contoso,Black,243.27,529.0,203,Home Theater System,2,TV and Video,285.73
250,251,Contoso Home Theater System 4.1 Channel M1420 Black,Contoso,Black,244.72,480.0,203,Home Theater System,2,TV and Video,235.28
251,252,Contoso Home Theater System 2.1 Channel M1230 Black,Contoso,Black,183.54,360.0,203,Home Theater System,2,TV and Video,176.46
252,253,Contoso Home Theater System 2.1 Channel E1200 Silver,Contoso,Silver,152.44,299.0,203,Home Theater System,2,TV and Video,146.56
253,254,Contoso Home Theater System 2.1 Channel M1210 Silver,Contoso,Silver,167.73,329.0,203,Home Theater System,2,TV and Video,161.27
254,255,Contoso Home Theater System 7.1 Channel M1700 Silver,Contoso,Silver,294.54,889.0,203,Home Theater System,2,TV and Video,594.46
255,256,Contoso Home Theater System 4.1 Channel M1400 Silver,Contoso,Silver,208.52,409.0,203,Home Theater System,2,TV and Video,200.48
256,257,Contoso Home Theater System 5.1 Channel M1500 Silver,Contoso,Silver,197.28,429.0,203,Home Theater System,2,TV and Video,231.72
257,258,Contoso Home Theater System 5.1 Channel M1510 Silver,Contoso,Silver,224.87,489.0,203,Home Theater System,2,TV and Video,264.13
258,259,Contoso Home Theater System 4.1 Channel M1410 Silver,Contoso,Silver,167.73,329.0,203,Home Theater System,2,TV and Video,161.27
259,260,Contoso Home Theater System 5.1 Channel M1520 Silver,Contoso,Silver,155.89,339.0,203,Home Theater System,2,TV and Video,183.11
260,261,Contoso Home Theater System 5.1 Channel M1530 Silver,Contoso,Silver,183.49,399.0,203,Home Theater System,2,TV and Video,215.51
261,262,Contoso Home Theater System 2.1 Channel E1220 Silver,Contoso,Silver,101.46,199.0,203,Home Theater System,2,TV and Video,97.54
262,263,Contoso Home Theater System 5.1 Channel M1540 Silver,Contoso,Silver,243.27,529.0,203,Home Theater System,2,TV and Video,285.73
263,264,Contoso Home Theater System 4.1 Channel M1420 Silver,Contoso,Silver,244.72,480.0,203,Home Theater System,2,TV and Video,235.28
264,265,Contoso Home Theater System 2.1 Channel M1230 Silver,Contoso,Silver,183.54,360.0,203,Home Theater System,2,TV and Video,176.46
265,266,Contoso Home Theater System 2.1 Channel E1200 White,Contoso,White,152.44,299.0,203,Home Theater System,2,TV and Video,146.56
266,267,Contoso Home Theater System 2.1 Channel M1210 White,Contoso,White,167.73,329.0,203,Home Theater System,2,TV and Video,161.27
267,268,Contoso Home Theater System 7.1 Channel M1700 White,Contoso,White,294.54,889.0,203,Home Theater System,2,TV and Video,594.46
268,269,Contoso Home Theater System 4.1 Channel M1400 White,Contoso,White,208.52,409.0,203,Home Theater System,2,TV and Video,200.48
269,270,Contoso Home Theater System 5.1 Channel M1500 White,Contoso,White,197.28,429.0,203,Home Theater System,2,TV and Video,231.72
270,271,Contoso Home Theater System 5.1 Channel M1510 White,Contoso,White,224.87,489.0,203,Home Theater System,2,TV and Video,264.13
271,272,Contoso Home Theater System 4.1 Channel M1410 White,Contoso,White,167.73,329.0,203,Home Theater System,2,TV and Video,161.27
272,273,Contoso Home Theater System 5.1 Channel M1520 White,Contoso,White,155.89,339.0,203,Home Theater System,2,TV and Video,183.11
273,274,Contoso Home Theater System 5.1 Channel M1530 White,Contoso,White,183.49,399.0,203,Home Theater System,2,TV and Video,215.51
274,275,Contoso Home Theater System 2.1 Channel E1220 White,Contoso,White,101.46,199.0,203,Home Theater System,2,TV and Video,97.54
275,276,Contoso Home Theater System 5.1 Channel M1540 White,Contoso,White,243.27,529.0,203,Home Theater System,2,TV and Video,285.73
276,277,Contoso Home Theater System 4.1 Channel M1420 White,Contoso,White,244.72,480.0,203,Home Theater System,2,TV and Video,235.28
277,278,Contoso Home Theater System 2.1 Channel M1230 White,Contoso,White,183.54,360.0,203,Home Theater System,2,TV and Video,176.46
278,279,Contoso Home Theater System 2.1 Channel E1200 Brown,Contoso,Brown,152.44,299.0,203,Home Theater System,2,TV and Video,146.56
279,280,Contoso Home Theater System 2.1 Channel M1210 Brown,Contoso,Brown,167.73,329.0,203,Home Theater System,2,TV and Video,161.27
280,281,Contoso Home Theater System 7.1 Channel M1700 Brown,Contoso,Brown,294.54,889.0,203,Home Theater System,2,TV and Video,594.46
281,282,Contoso Home Theater System 4.1 Channel M1400 Brown,Contoso,Brown,208.52,409.0,203,Home Theater System,2,TV and Video,200.48
282,283,Contoso Home Theater System 5.1 Channel M1500 Brown,Contoso,Brown,197.28,429.0,203,Home Theater System,2,TV and Video,231.72
283,284,Contoso Home Theater System 5.1 Channel M1510 Brown,Contoso,Brown,224.87,489.0,203,Home Theater System,2,TV and Video,264.13
284,285,Contoso Home Theater System 4.1 Channel M1410 Brown,Contoso,Brown,167.73,329.0,203,Home Theater System,2,TV and Video,161.27
285,286,Contoso Home Theater System 5.1 Channel M1520 Brown,Contoso,Brown,155.89,339.0,203,Home Theater System,2,TV and Video,183.11
286,287,Contoso Home Theater System 5.1 Channel M1530 Brown,Contoso,Brown,183.49,399.0,203,Home Theater System,2,TV and Video,215.51
287,288,Contoso Home Theater System 2.1 Channel E1220 Brown,Contoso,Brown,101.46,199.0,203,Home Theater System,2,TV and Video,97.54
288,289,Contoso Home Theater System 5.1 Channel M1540 Brown,Contoso,Brown,243.27,529.0,203,Home Theater System,2,TV and Video,285.73
289,290,Contoso Home Theater System 4.1 Channel M1420 Brown,Contoso,Brown,244.72,480.0,203,Home Theater System,2,TV and Video,235.28
290,291,Contoso Home Theater System 2.1 Channel M1230 Brown,Contoso,Brown,183.54,360.0,203,Home Theater System,2,TV and Video,176.46
291,292,SV Car Video LCD7W M7080 Black,Southridge Video,Black,229.93,500.0,205,Car Video,2,TV and Video,270.07
292,293,SV Car Video LCD7W M7081 Black,Southridge Video,Black,229.47,499.0,205,Car Video,2,TV and Video,269.53
293,294,SV Car Video TFT7 M7000 Black,Southridge Video,Black,152.44,299.0,205,Car Video,2,TV and Video,146.56
294,295,SV Car Video TFT6.2W E6280 Black,Southridge Video,Black,142.24,279.0,205,Car Video,2,TV and Video,136.76
295,296,SV Car Video TFT6.2W E6281 Black,Southridge Video,Black,132.05,259.0,205,Car Video,2,TV and Video,126.94999999999999
296,297,SV Car Video TFT6.2W E6282 Black,Southridge Video,Black,137.14,269.0,205,Car Video,2,TV and Video,131.86
297,298,SV Car Video TFT7 M7001 Black,Southridge Video,Black,157.54,309.0,205,Car Video,2,TV and Video,151.46
298,299,SV Car Video AM/FM E1000 Black,Southridge Video,Black,101.46,199.0,205,Car Video,2,TV and Video,97.54
299,300,SV Car Video AM/FM E1001 Black,Southridge Video,Black,111.65,219.0,205,Car Video,2,TV and Video,107.35
300,301,SV Car Video TFT7 M7002 Black,Southridge Video,Black,162.64,319.0,205,Car Video,2,TV and Video,156.36
301,302,SV Car Video LCD9.2W X9280 Black,Southridge Video,Black,330.99,999.0,205,Car Video,2,TV and Video,668.01
302,303,SV Car Video LCD9.2W X9281 Black,Southridge Video,Black,287.92,869.0,205,Car Video,2,TV and Video,581.0799999999999
303,304,SV Car Video LCD7W M7082 Black,Southridge Video,Black,321.44,699.0,205,Car Video,2,TV and Video,377.56
304,305,SV Car Video LCD7 M7001 Black,Southridge Video,Black,151.3,329.0,205,Car Video,2,TV and Video,177.7
305,306,SV Car Video LCD7 M7002 Black,Southridge Video,Black,169.69,369.0,205,Car Video,2,TV and Video,199.31
306,307,SV Car Video LCD7 M7003 Black,Southridge Video,Black,169.69,369.0,205,Car Video,2,TV and Video,199.31
307,308,SV Car Video LCD7W M7080 Silver,Southridge Video,Silver,229.93,500.0,205,Car Video,2,TV and Video,270.07
308,309,SV Car Video LCD7W M7081 Silver,Southridge Video,Silver,229.47,499.0,205,Car Video,2,TV and Video,269.53
309,310,SV Car Video TFT7 M7000 Silver,Southridge Video,Silver,152.44,299.0,205,Car Video,2,TV and Video,146.56
310,311,SV Car Video TFT6.2W E6280 Silver,Southridge Video,Silver,142.24,279.0,205,Car Video,2,TV and Video,136.76
311,312,SV Car Video TFT6.2W E6281 Silver,Southridge Video,Silver,132.05,259.0,205,Car Video,2,TV and Video,126.94999999999999
312,313,SV Car Video TFT6.2W E6282 Silver,Southridge Video,Silver,137.14,269.0,205,Car Video,2,TV and Video,131.86
313,314,SV Car Video TFT7 M7001 Silver,Southridge Video,Silver,157.54,309.0,205,Car Video,2,TV and Video,151.46
314,315,SV Car Video AM/FM E1000 Silver,Southridge Video,Silver,101.46,199.0,205,Car Video,2,TV and Video,97.54
315,316,SV Car Video AM/FM E1001 Silver,Southridge Video,Silver,111.65,219.0,205,Car Video,2,TV and Video,107.35
316,317,SV Car Video TFT7 M7002 Silver,Southridge Video,Silver,162.64,319.0,205,Car Video,2,TV and Video,156.36
317,318,SV Car Video LCD9.2W X9280 Silver,Southridge Video,Silver,330.99,999.0,205,Car Video,2,TV and Video,668.01
318,319,SV Car Video LCD9.2W X9281 Silver,Southridge Video,Silver,287.92,869.0,205,Car Video,2,TV and Video,581.0799999999999
319,320,SV Car Video LCD7W M7082 Silver,Southridge Video,Silver,321.44,699.0,205,Car Video,2,TV and Video,377.56
320,321,SV Car Video LCD7 M7001 Silver,Southridge Video,Silver,151.3,329.0,205,Car Video,2,TV and Video,177.7
321,322,SV Car Video LCD7 M7002 Silver,Southridge Video,Silver,169.69,369.0,205,Car Video,2,TV and Video,199.31
322,323,SV Car Video LCD7 M7003 Silver,Southridge Video,Silver,169.69,369.0,205,Car Video,2,TV and Video,199.31
323,324,SV Car Video LCD7W M7080 Brown,Southridge Video,Brown,229.93,500.0,205,Car Video,2,TV and Video,270.07
324,325,SV Car Video LCD7W M7081 Brown,Southridge Video,Brown,229.47,499.0,205,Car Video,2,TV and Video,269.53
325,326,SV Car Video TFT7 M7000 Brown,Southridge Video,Brown,152.44,299.0,205,Car Video,2,TV and Video,146.56
326,327,SV Car Video TFT6.2W E6280 Brown,Southridge Video,Brown,142.24,279.0,205,Car Video,2,TV and Video,136.76
327,328,SV Car Video TFT6.2W E6281 Brown,Southridge Video,Brown,132.05,259.0,205,Car Video,2,TV and Video,126.94999999999999
328,329,SV Car Video TFT6.2W E6282 Brown,Southridge Video,Brown,137.14,269.0,205,Car Video,2,TV and Video,131.86
329,330,SV Car Video TFT7 M7001 Brown,Southridge Video,Brown,157.54,309.0,205,Car Video,2,TV and Video,151.46
330,331,SV Car Video AM/FM E1000 Brown,Southridge Video,Brown,101.46,199.0,205,Car Video,2,TV and Video,97.54
331,332,SV Car Video AM/FM E1001 Brown,Southridge Video,Brown,111.65,219.0,205,Car Video,2,TV and Video,107.35
332,333,SV Car Video TFT7 M7002 Brown,Southridge Video,Brown,162.64,319.0,205,Car Video,2,TV and Video,156.36
333,334,SV Car Video LCD9.2W X9280 Brown,Southridge Video,Brown,330.99,999.0,205,Car Video,2,TV and Video,668.01
334,335,SV Car Video LCD9.2W X9281 Brown,Southridge Video,Brown,287.92,869.0,205,Car Video,2,TV and Video,581.0799999999999
335,336,SV Car Video LCD7W M7082 Brown,Southridge Video,Brown,321.44,699.0,205,Car Video,2,TV and Video,377.56
336,337,SV Car Video LCD7 M7001 Brown,Southridge Video,Brown,151.3,329.0,205,Car Video,2,TV and Video,177.7
337,338,Fabrikam Laptop19W M9800 Black,Fabrikam,Black,397.25,1199.0,301,Laptops,3,Computers,801.75
338,339,Fabrikam Laptop17W M7080 Black,Fabrikam,Black,404.63,879.9,301,Laptops,3,Computers,475.27
339,340,Fabrikam Laptop17 M7000 Black,Fabrikam,Black,376.63,819.0,301,Laptops,3,Computers,442.37
340,341,Fabrikam Laptop16W M6080 Black,Fabrikam,Black,444.69,967.0,301,Laptops,3,Computers,522.31
341,342,Fabrikam Laptop16 M6000 Black,Fabrikam,Black,275.46,599.0,301,Laptops,3,Computers,323.54
342,343,Fabrikam Laptop19 M9000 Black,Fabrikam,Black,364.12,1099.0,301,Laptops,3,Computers,734.88
343,344,Fabrikam Laptop12 M2000 White,Fabrikam,White,186.6,366.0,301,Laptops,3,Computers,179.4
344,345,Fabrikam Laptop15 M5000 White,Fabrikam,White,321.44,699.0,301,Laptops,3,Computers,377.56
345,346,Fabrikam Laptop15.4 M5400 White,Fabrikam,White,303.05,659.0,301,Laptops,3,Computers,355.95
346,347,Fabrikam Laptop14.1 M4100 White,Fabrikam,White,269.48,586.0,301,Laptops,3,Computers,316.52
347,348,Fabrikam Laptop15.4W M5480 White,Fabrikam,White,348.58,758.0,301,Laptops,3,Computers,409.42
348,349,Fabrikam Laptop10.1 M0100 White,Fabrikam,White,195.26,383.0,301,Laptops,3,Computers,187.74
349,350,Fabrikam Laptop12W M2080 Silver,Fabrikam,Silver,203.42,399.0,301,Laptops,3,Computers,195.58
350,351,Fabrikam Laptop8.9W E0880 Silver,Fabrikam,Silver,171.3,336.0,301,Laptops,3,Computers,164.7
351,352,Fabrikam Laptop8.9 E0800 Silver,Fabrikam,Silver,163.15,320.0,301,Laptops,3,Computers,156.85
352,353,Fabrikam Laptop10.1 M0101 Silver,Fabrikam,Silver,196.23,384.9,301,Laptops,3,Computers,188.67
353,354,Fabrikam Laptop12 M2001 Silver,Fabrikam,Silver,195.24,382.95,301,Laptops,3,Computers,187.70999999999998
354,355,Fabrikam Laptop8.9 M0801 Silver,Fabrikam,Silver,185.32,363.5,301,Laptops,3,Computers,178.18
355,356,Fabrikam Laptop14.1W M4180 Red,Fabrikam,Red,210.11,456.9,301,Laptops,3,Computers,246.78999999999996
356,357,Fabrikam Laptop14.1 E4101 Red,Fabrikam,Red,168.24,330.0,301,Laptops,3,Computers,161.76
357,358,Fabrikam Laptop8.9 E8002 Red,Fabrikam,Red,166.2,326.0,301,Laptops,3,Computers,159.8
358,359,Fabrikam Laptop12 M2002 Red,Fabrikam,Red,187.62,368.0,301,Laptops,3,Computers,180.38
359,360,Fabrikam Laptop13.3 M3000 Red,Fabrikam,Red,193.74,380.0,301,Laptops,3,Computers,186.26
360,361,Fabrikam Laptop13.3W M3080 Red,Fabrikam,Red,198.32,389.0,301,Laptops,3,Computers,190.68
361,362,Adventure Works Laptop19 X1900 Black,Adventure Works,Black,430.38,1299.0,301,Laptops,3,Computers,868.62
362,363,Adventure Works Laptop15 M1500 Black,Adventure Works,Black,321.44,699.0,301,Laptops,3,Computers,377.56
363,364,Adventure Works Laptop12 M1200 Black,Adventure Works,Black,195.24,382.95,301,Laptops,3,Computers,187.70999999999998
364,365,Adventure Works Laptop16 M1600 Black,Adventure Works,Black,275.46,599.0,301,Laptops,3,Computers,323.54
